group name,group sum,group mean,group std per feat,group var
SYLLABIC,13505.2705078125,17.630901446230418,16.849393844604492,283.902099609375
UTTERANCE,2624.3798828125,15.08264300466954,13.052989959716797,170.38055419921875
WORD,4710.25,14.360518292682928,14.74368953704834,217.3763885498047
SEGMENTAL,12385.158203125,14.20316307697821,10.504743576049805,110.34964752197266
PHRASAL,5973.54296875,13.215803028207965,11.250348091125488,126.5703353881836
