group name,group sum,group mean,group std per feat,group var
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,22181.91015625,1584.422154017857,1678.7620849609375,2818242.0
NUM_SEG_IN_SYL_BW_LTE,24963.94921875,1560.246826171875,1421.9376220703125,2021906.75
NUM_SYLS_FROM_PREV_STRESSED_SYL_EQ,21602.138671875,1543.0099051339287,1220.86328125,1490507.25
NUM_STRESSED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,38598.62109375,1484.5623497596155,2492.3193359375,6211655.5
WORD_POSITION_IN_PHRASE_BW_EQ,44213.43359375,1473.7811197916667,1945.3914794921875,3784548.0
SYL_STRESSED_L,5748.693359375,1437.17333984375,1350.456298828125,1823732.375
WORD_POSITION_IN_PHRASE_FW_LTE,37285.66796875,1434.0641526442307,1398.5914306640625,1956058.0
NUM_SYLS_FROM_PREV_ACCENTED_SYL_EQ,51519.71875,1431.103298611111,2273.3447265625,5168096.0
NUM_WORDS_FROM_PREV_CONT_WORD_EQ,19816.193359375,1415.4423828125,1898.062744140625,3602642.0
PHRASE_LEN_IN_NO_WORDS_LTE_L,36027.00390625,1385.6539963942307,1474.099853515625,2172970.5
SYL_LEN_IN_NO_SEG_EQ_C,22123.396484375,1382.7122802734375,842.7417602539062,710213.6875
SYL_LEN_IN_NO_SEG_LTE_R,19355.294921875,1382.5210658482142,1344.8232421875,1808549.625
NUM_STRESSED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,34204.58203125,1315.5608473557693,2066.774658203125,4271557.0
NUM_STRESSED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,31539.2734375,1314.1363932291667,1305.2578125,1703698.0
PHRASE_LEN_IN_NO_WORDS_LTE_R,39269.63671875,1308.987890625,1308.234375,1711477.25
PHRASE_LEN_IN_NO_SYLS_LTE_L,52226.578125,1305.664453125,1219.22509765625,1486509.75
NUM_SYLS_FROM_NEXT_STRESSED_SYL_LTE,15055.9072265625,1254.658935546875,1158.7647705078125,1342735.875
SYL_ACCENTED_L,4935.15185546875,1233.7879638671875,1124.285400390625,1264017.75
PHRASE_POSITION_IN_UTTERANCE_FW_EQ_C,9620.5341796875,1202.5667724609375,1961.31396484375,3846752.5
NUM_WORDS_FROM_NEXT_CONT_WORD_LTE,14321.0,1193.4166666666667,521.3233642578125,271778.03125
NUM_ACCENTED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,14309.447265625,1192.4539388020833,1366.8809814453125,1868363.5
QUINTPHONE_SEGMENT_VC_R,4705.7880859375,1176.447021484375,1006.7760620117188,1013598.0625
NUM_SYLS_FROM_PREV_ACCENTED_SYL_LTE,38628.9609375,1136.1459099264705,1384.14208984375,1915849.375
SYL_VOWEL_TYPE,36730.0,1080.2941176470588,1175.5084228515625,1381820.0
UTTERANCE_LEN_IN_NO_WORDS_EQ,27798.8203125,1069.1853966346155,1484.0679931640625,2202457.75
PHRASE_LEN_IN_NO_SYLS_LTE_C,44888.05859375,1068.7632998511904,1562.0399169921875,2439968.75
SYL_LEN_IN_NO_SEG_LTE_C,14069.6298828125,1004.9735630580357,1175.3662109375,1381485.625
NUM_ACCENTED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,13130.947265625,937.9248046875,760.2288208007812,577947.875
UTTERANCE_LEN_IN_NO_WORDS_LTE,22402.01171875,933.4171549479166,1248.2791748046875,1558201.0
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_L,133675.765625,835.47353515625,1188.034423828125,1411425.75
PHRASE_LEN_IN_NO_SYLS_LTE_R,32669.625,816.740625,1295.094970703125,1677270.875
WORD_LEN_IN_NO_SYLS_LTE_C,11048.80078125,789.2000558035714,1500.550048828125,2251650.5
WORD_LEN_IN_NO_SYLS_EQ_L,11933.8759765625,745.8672485351562,808.7463989257812,654070.75
PHRASE_LEN_IN_NO_SYLS_EQ_C,31998.080078125,727.2290926846591,1013.7037963867188,1027595.375
NUM_SYLS_FROM_NEXT_ACCENTED_SYL_LTE,9934.146484375,292.18077895220586,363.85577392578125,132391.015625
QUINTPHONE_SEGMENT_VC_LL,286.2667236328125,71.56668090820312,12.254936218261719,150.18345642089844
QUINTPHONE_SEGMENT_VC_L,278.6463317871094,69.66158294677734,39.104557037353516,1529.166259765625
PHRASE_POSITION_IN_UTTERANCE_BW_LTE_C,75.05681610107422,12.509469350179037,1.1468722820281982,1.315316081047058
