group name,group sum,group mean,group std per feat,group var
VUV,1752.535888671875,876.2679443359375,0.0,0.0
NUM_ACCENTED_SYLS_IN_CURRENT_PHRASE_AFTER_CURRENT_SYL,604.5490112304688,20.15163370768229,32.58500671386719,1061.7825927734375
SYLLABLE_ACCENT_TYPE,765.4541625976562,18.225099109468005,28.649307250976562,820.7828369140625
NUM_WORDS_FROM_NEXT_CONT_WORD,447.795654296875,17.22290978064904,41.20100402832031,1697.522705078125
SYLLABLE_POSITION_IN_WORD_FW,508.72540283203125,16.957513427734376,13.804399490356445,190.5614471435547
SYLLABLE_LEN_IN_SEGMENTS,1414.6756591796875,15.71861843532986,18.707334518432617,349.96435546875
UTTERANCE_LEN_IN_PHRASES,218.37213134765625,15.598009381975446,21.187807083129883,448.9231872558594
POSITION_OF_CURRENT_SYL_IN_RELATION_TO_NEXT_STRESSED_SYL,404.6586608886719,15.563794649564302,17.888317108154297,319.99188232421875
SYLLABLE_POSITION_IN_WORD,853.1009521484375,14.218349202473958,14.381248474121094,206.82029724121094
SYLLABLE_POSITION_IN_PHRASE_FW,1131.7686767578125,13.80205703363186,18.163564682006836,329.9150695800781
NUM_ACCENTED_SYLS_IN_CURRENT_PHRASE_IN_RELATION_TO_CURRENT_SYL_POSITION,748.2159423828125,13.360998971121651,25.24201202392578,637.1591796875
PHRASE_POSITION_IN_UTTERANCE_FW,186.01931762695312,13.287094116210938,12.691878318786621,161.0837860107422
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE,503.921142578125,13.261082699424342,12.741109848022461,162.3358917236328
SEG_POS_IN_SYL,812.8583984375,13.110619329637096,14.652425765991211,214.69357299804688
SYLLABLE_ACCENTED,179.39874267578125,12.814195905412946,13.628329277038574,185.7313690185547
SYLLABLE_POSITION_IN_PHRASE,2067.261962890625,12.6052558712843,17.752578735351562,315.1540222167969
POSITION_OF_CURRENT_SYL_IN_RELATION_TO_OTHER_NEIGHBOURING_STRESSED_SYLS,640.5549926757812,12.318365243765024,14.261380195617676,203.38697814941406
SYLLABLE_STRESS,163.39300537109375,11.670928955078125,12.363180160522461,152.8482208251953
SYLLABLE_POSITION_IN_WORD_BW,344.37554931640625,11.479184977213542,14.424737930297852,208.07305908203125
SYLLABLE_POSITION_IN_PHRASE_BW,935.4931640625,11.40845322027439,17.249008178710938,297.52825927734375
NUM_CONT_WORDS_AFTER_CURRENT_WORD_IN_PHRASE,428.7850341796875,11.283816688939146,11.509836196899414,132.47633361816406
WORD_LEN_IN_SYLS,1013.7431640625,11.263812934027778,12.269525527954102,150.541259765625
WORD_POSITION_IN_PHRASE_BW,584.500732421875,10.437513078962054,10.14717960357666,102.96524810791016
PHRASE_POSITION_IN_UTTERANCE_BW,143.09518432617188,10.221084594726562,12.192916870117188,148.66722106933594
UTTERANCE_LEN_IN_SYLS,1109.4990234375,10.086354758522727,14.212629318237305,201.99884033203125
PHRASE_LEN_IN_WORDS,1733.646728515625,9.963486945492098,11.230083465576172,126.11478424072266
WORD_POSITION_IN_PHRASE,1025.9674072265625,9.326976429332387,9.526095390319824,90.74649047851562
POSITION_OF_CURRENT_SYL_IN_RELATION_TO_PREV_STRESSED_SYL,235.89637756347656,9.072937598595253,8.10656452178955,65.71639251708984
NUM_STRESSED_SYLS_IN_CURRENT_PHRASE_AFTER_CURRENT_SYL,442.01226806640625,8.840245361328124,10.893872261047363,118.67645263671875
NUM_WORDS_FROM_PREV_CONT_WORD,223.84840393066406,8.609553997333233,9.234676361083984,85.27924346923828
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE,6702.27001953125,8.483886100672468,10.37392807006836,107.61837768554688
QUINTPHONE_SEGMENTAL_FEATURES,6852.3095703125,8.459641444830247,10.339035987854004,106.89566040039062
WORD_POSITION_IN_PHRASE_FW,441.4666748046875,8.175308792679399,8.687339782714844,75.46987915039062
NUM_STRESSED_SYLS_IN_CURRENT_PHRASE_IN_RELATION_TO_CURRENT_SYL_POSITION,786.220947265625,7.86220947265625,10.09684944152832,101.94636535644531
POSITION_OF_CURRENT_SYL_IN_RELATION_TO_NEXT_ACCENTED_SYL,549.0167236328125,7.843096051897321,13.1475248336792,172.85740661621094
QUINTPHONE_SEGMENT_VC,150.03936767578125,7.5019683837890625,8.798161506652832,77.40765380859375
POSITION_OF_CURRENT_SYL_IN_RELATION_TO_OTHER_NEIGHBOURING_ACCENTED_SYLS,1020.99951171875,7.2928536551339285,11.670971870422363,136.21157836914062
NUM_STRESSED_SYLS_IN_CURRENT_PHRASE_BEFORE_CURRENT_SYL,344.2086181640625,6.88417236328125,9.127056121826172,83.30315399169922
PHRASE_LEN_IN_SYLS,1697.8173828125,6.79126953125,9.132209777832031,83.39724731445312
POSITION_OF_CURRENT_SYL_IN_RELATION_TO_PREV_ACCENTED_SYL,471.982666015625,6.742609514508929,9.9478759765625,98.9602279663086
SYL_VOWEL_TYPE,192.3036651611328,5.655990151798024,6.154495716094971,37.87781524658203
SYLLABLE_NUCLEUS,192.3036651611328,5.655990151798024,6.154495716094971,37.87781524658203
NUM_ACCENTED_SYLS_IN_CURRENT_PHRASE_BEFORE_CURRENT_SYL,143.66696166992188,5.5256523719200725,5.710460662841797,32.60935974121094
UTTERANCE_LEN_IN_WORDS,262.8315734863281,5.256631469726562,7.212627410888672,52.021995544433594
