group name,group sum,group mean,group std per feat,group var
VUV,-54.64094161987305,-27.320470809936523,0.0,0.0
PHRASE_POSITION,-504.79217529296875,-18.028291974748885,25.85553741455078,668.5087890625
SYLLABLE_NEIGHBOURHOOD,-1089.3009033203125,-6.982698098207131,11.943150520324707,142.6388397216797
SYLLABLE_ACCENT_TYPE,-291.5859375,-6.942522321428571,11.312021255493164,127.96183013916016
SYLLABLE_POSITION,-1450.830810546875,-6.476923261369977,11.715019226074219,137.24168395996094
UTTERANCE_LEN,-1033.6773681640625,-5.94067452967852,9.103968620300293,82.88224792480469
SYLLABLE_LEN_IN_SEGMENTS,-515.6199951171875,-5.729111056857639,16.050020217895508,257.6031494140625
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE,-4446.0078125,-5.627857990506329,9.278743743896484,86.09507751464844
SYLLABLE_STRESS,-78.75498962402344,-5.62535640171596,7.84183406829834,61.49435806274414
SYLLABLE_NUCLEUS,-190.96994018554688,-5.616762946633732,7.0224480628967285,49.31477737426758
QUINTPHONE_SEGMENTAL_FEATURES,-4515.76513671875,-5.575018687307098,9.193267822265625,84.51616668701172
RELATIVE_SYLLABLE_POSITION,-1012.9112548828125,-5.275579452514648,8.072958946228027,65.17266845703125
WORD_LEN_IN_SYLS,-383.3770446777344,-4.259744940863715,6.840463638305664,46.79194259643555
PHRASE_LEN,-1708.172119140625,-4.028707828161852,6.435553550720215,41.416351318359375
RELATIVE_WORD_POSITION,-189.63568115234375,-3.6468400221604567,5.3707804679870605,28.84528350830078
QUINTPHONE_SEGMENT_VC,-69.75674438476562,-3.487837219238281,4.205094337463379,17.682819366455078
SEG_POS_IN_SYL,-204.22630310058594,-3.2939726306546118,5.341125965118408,28.52762794494629
SYLLABLE_ACCENTED,-43.71788024902344,-3.122705732073103,4.631101608276367,21.447101593017578
WORD_POSITION,-317.7809143066406,-2.888917402787642,4.618647575378418,21.3319034576416
WORD_SURROUNDINGS,-175.39622497558594,-2.307845065468236,4.588968276977539,21.058629989624023
