group name,group sum,group mean,group std per feat,group var
POSITIONAL_ABSOLUTE,2610.672607421875,6.15724671561763,22.16443634033203,491.2622375488281
PARENTAL_COMPOSITION,1202.44580078125,5.182956037850215,21.583330154418945,465.8401184082031
COMPOSITIONAL,3809.739501953125,4.896837406109415,17.87697410583496,319.586181640625
POSITIONAL_RELATIVE,1130.6507568359375,4.633814577196465,21.62357521057129,467.57904052734375
QUALITATIVE,3032.064453125,3.3173571697210065,17.867292404174805,319.2401123046875
