group name,group sum,group mean,group std per feat,group var
VUV,334734.5,167367.25,0.0,0.0
SYLLABLE_ACCENT_TYPE,146201.6875,3480.9925595238096,5472.0146484375,29942946.0
SYLLABLE_LEN_IN_SEGMENTS,270203.0625,3002.25625,3573.10302734375,12767066.0
SEG_POS_IN_SYL,155256.0,2504.1290322580644,2798.61474609375,7832244.5
SYLLABLE_POSITION,557789.375,2490.1311383928573,3233.752685546875,10457157.0
RELATIVE_WORD_POSITION,128283.96875,2466.9993990384614,5761.5751953125,33195748.0
SYLLABLE_ACCENTED,34265.17578125,2447.5125558035716,2603.011962890625,6775671.5
WORD_SURROUNDINGS,178146.9375,2344.0386513157896,2326.62451171875,5413181.5
PHRASE_POSITION,62860.8515625,2245.0304129464284,2394.942138671875,5735748.0
SYLLABLE_STRESS,31208.060546875,2229.1471819196427,2361.36572265625,5576048.5
WORD_LEN_IN_SYLS,193625.078125,2151.3897569444443,2343.482421875,5491910.0
SYLLABLE_NEIGHBOURHOOD,293077.5625,1878.7023237179487,3313.9033203125,10981955.0
WORD_POSITION,195959.703125,1781.451846590909,1819.4837646484375,3310521.0
UTTERANCE_LEN,303824.15625,1746.1158405172414,2612.056884765625,6822841.5
RELATIVE_SYLLABLE_POSITION,317356.90625,1652.9005533854167,2411.388427734375,5814794.5
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE,1280133.5,1620.4221518987342,1981.420166015625,3926026.0
QUINTPHONE_SEGMENTAL_FEATURES,1308791.0,1615.7913580246914,1974.7557373046875,3899660.0
PHRASE_LEN,655409.75,1545.777712264151,1941.846923828125,3770769.5
QUINTPHONE_SEGMENT_VC,28657.5234375,1432.876171875,1680.4495849609375,2823910.75
SYLLABLE_NUCLEUS,36730.0,1080.2941176470588,1175.5084228515625,1381820.0
