group name,group sum,group mean,group std per feat,group var
NUM_SEG_IN_SYL_BW_LTE,-12076.486328125,-754.7803955078125,1024.5531005859375,1049709.125
SYL_ACCENT_TYPE_L,-10501.30078125,-750.0929129464286,913.1004638671875,833752.4375
SYL_ACCENTED_L,-2992.830078125,-748.20751953125,652.1358032226562,425281.125
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,-11915.724609375,-744.7327880859375,910.4307861328125,828884.25
PHRASE_LEN_IN_NO_SYLS_LTE_R,-29206.23046875,-730.15576171875,1014.2471923828125,1028697.375
WORD_LEN_IN_NO_SYLS_EQ_C,-11161.25390625,-697.578369140625,925.1762084960938,855951.0625
NUM_ACCENTED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,-8064.9443359375,-672.0786946614584,787.6063232421875,620323.6875
SYL_LEN_IN_NO_SEG_LTE_C,-9010.6572265625,-643.6183733258929,654.1603393554688,427925.75
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_RR,-95735.46875,-621.658887987013,1440.4927978515625,2075019.625
PHRASE_LEN_IN_NO_WORDS_EQ_R,-17207.310546875,-537.7284545898438,907.7737426757812,824053.1875
PHRASE_LEN_IN_NO_WORDS_LTE_R,-15724.224609375,-524.1408203125,967.5298461914062,936114.0
WORD_POSITION_IN_PHRASE_FW_EQ,-14489.279296875,-517.4742606026786,693.2894287109375,480650.21875
QUINTPHONE_SEGMENT_VC_L,-2040.1376953125,-510.034423828125,316.5845947265625,100225.8125
PHRASE_LEN_IN_NO_WORDS_LTE_C,-14092.7861328125,-503.3137904575893,920.5672607421875,847444.125
WORD_POSITION_IN_PHRASE_FW_LTE,-12879.9775390625,-495.38375150240387,611.1121215820312,373458.03125
SYL_POSITION_IN_WORD_FW_LTE,-6800.61474609375,-485.75819614955356,1167.625732421875,1363349.875
PHRASE_LEN_IN_NO_SYLS_LTE_L,-18381.109375,-459.527734375,1085.3721923828125,1178032.75
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,-6051.7509765625,-432.26792689732144,532.771240234375,283845.21875
NUM_WORDS_FROM_PREV_CONT_WORD_LTE,-5026.95703125,-418.9130859375,430.3332214355469,185186.671875
NUM_SEG_IN_SYL_FW_EQ,-6110.837890625,-381.9273681640625,358.9757995605469,128863.625
SYL_LEN_IN_NO_SEG_LTE_L,-5305.87890625,-378.99135044642856,581.4810791015625,338120.21875
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE_LTE,-6715.87158203125,-373.1039767795139,986.34130859375,972869.125
UTTERANCE_LEN_IN_NO_PHRASES_LTE,-2194.00634765625,-365.667724609375,351.2892761230469,123404.15625
NUM_SYLS_FROM_PREV_STRESSED_SYL_LTE,-4357.1826171875,-363.0985514322917,488.29095458984375,238428.0625
PHRASE_LEN_IN_NO_WORDS_EQ_L,-9560.4326171875,-341.4440220424107,386.7687683105469,149590.078125
SYL_LEN_IN_NO_SEG_EQ_C,-5457.14208984375,-341.0713806152344,501.2535705566406,251255.140625
SYL_LEN_IN_NO_SEG_EQ_L,-5244.62890625,-327.789306640625,765.1837768554688,585506.25
NUM_CONT_WORDS_AFTER_CURRENT_WORD_IN_PHRASE_EQ,-5262.12939453125,-263.1064697265625,382.09869384765625,145999.421875
NUM_STRESSED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,-6195.0888671875,-258.1287027994792,411.4786682128906,169314.6875
WORD_LEN_IN_NO_SYLS_LTE_R,-3006.260498046875,-214.73289271763392,446.3693542480469,199245.59375
NUM_SEG_IN_SYL_FW_LTE,-2941.20556640625,-210.08611188616072,373.53314208984375,139527.015625
SYL_STRESSED_C,-1244.3427734375,-207.39046223958334,239.69021606445312,57451.40234375
NUM_CONT_WORDS_AFTER_CURRENT_WORD_IN_PHRASE_LTE,-2565.17041015625,-142.50946723090277,210.1336212158203,44156.140625
WORD_POSITION_IN_PHRASE_BW_LTE,-2872.7890625,-110.49188701923077,191.50816345214844,36675.37890625
NUM_WORDS_FROM_NEXT_CONT_WORD_LTE,-1025.02880859375,-85.4190673828125,58.655174255371094,3440.4296875
QUINTPHONE_SEGMENT_VC_RR,-311.2115478515625,-77.80288696289062,71.08228302001953,5052.6904296875
SYL_ACCENTED_R,-226.849609375,-56.71240234375,40.09059524536133,1607.255859375
SYL_POSITION_IN_WORD_BW_LTE,-696.2672119140625,-49.733372279575896,47.201168060302734,2227.950439453125
WORD_LEN_IN_NO_SYLS_LTE_L,-585.2196044921875,-41.801400320870535,40.55310821533203,1644.5546875
PHRASE_POSITION_IN_UTTERANCE_FW_LTE_C,-116.32191467285156,-19.386985778808594,6.44228458404541,41.50303268432617
QUINTPHONE_SEGMENT_VC_C,-46.1110725402832,-11.5277681350708,7.269772529602051,52.84959411621094
