group name,group sum,group mean,group std per feat,group var
VUV,1752.535888671875,876.2679443359375,0.0,0.0
SYL_LEN_IN_NO_SEG_EQ_R,594.95068359375,37.184417724609375,29.87663459777832,892.61328125
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,488.4133605957031,30.525835037231445,41.141510009765625,1692.6239013671875
SYL_ACCENT_TYPE_L,395.8414306640625,28.274387904575892,39.7389030456543,1579.1802978515625
NUM_WORDS_FROM_NEXT_CONT_WORD_EQ,372.81658935546875,26.629756382533483,54.354671478271484,2954.430419921875
SYL_ACCENTED_R,101.65568542480469,25.413921356201172,17.969337463378906,322.8970947265625
NUM_SYLS_FROM_NEXT_STRESSED_SYL_EQ,325.8319396972656,23.273709978376115,20.830978393554688,433.92962646484375
PHRASE_POSITION_IN_UTTERANCE_FW_LTE_C,135.6500244140625,22.60833740234375,9.122419357299805,83.2185287475586
UTTERANCE_LEN_IN_NO_PHRASES_EQ,161.89630126953125,20.237037658691406,25.066822052001953,628.3455810546875
SYL_POSITION_IN_WORD_FW_LTE,266.1761779785156,19.012584141322545,8.831438064575195,77.99430084228516
SYL_STRESSED_R,75.4314956665039,18.857873916625977,18.729185104370117,350.7823791503906
NUM_SEG_IN_SYL_FW_EQ,291.9166259765625,18.244789123535156,21.382545471191406,457.2132263183594
SYL_LEN_IN_NO_SEG_EQ_L,287.5311279296875,17.97069549560547,12.985365867614746,168.61972045898438
PHRASE_POSITION_IN_UTTERANCE_BW_EQ_C,142.70220947265625,17.83777618408203,11.171464920043945,124.80162048339844
WORD_LEN_IN_NO_SYLS_LTE_L,246.1251983642578,17.5803713117327,13.458019256591797,181.11827087402344
SYL_LEN_IN_NO_SEG_LTE_L,241.36471557617188,17.24033682686942,11.361724853515625,129.0887908935547
WORD_LEN_IN_NO_SYLS_EQ_C,273.9977722167969,17.124860763549805,16.846599578857422,283.80792236328125
SYL_ACCENT_TYPE_C,236.74537658691406,16.910384041922434,21.111650466918945,445.7018127441406
QUINTPHONE_SEGMENT_VC_C,67.52182006835938,16.880455017089844,4.4301652908325195,19.626365661621094
SYL_POSITION_IN_PHRASE_FW_EQ,696.4998779296875,16.583330426897323,21.444320678710938,459.8589172363281
WORD_LEN_IN_NO_SYLS_LTE_R,218.71841430664062,15.622743879045759,7.471346378326416,55.821014404296875
NUM_SEG_IN_SYL_BW_EQ,248.27847290039062,15.517404556274414,14.349701881408691,205.9139404296875
SYL_POSITION_IN_WORD_FW_EQ,242.5492401123047,15.159327507019043,16.79669189453125,282.12884521484375
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE_LTE,267.0458068847656,14.835878160264757,10.323162078857422,106.56767272949219
PHRASE_LEN_IN_NO_WORDS_LTE_C,402.69879150390625,14.38209969656808,10.3699369430542,107.53559112548828
NUM_SYLS_FROM_NEXT_ACCENTED_SYL_EQ,497.0055847167969,13.80571068657769,16.108610153198242,259.4873352050781
QUINTPHONE_SEGMENT_VC_RR,54.922279357910156,13.730569839477539,10.454155921936035,109.28936767578125
WORD_POSITION_IN_PHRASE_BW_LTE,353.0166931152344,13.577565119816708,9.14689826965332,83.66574096679688
SYL_POSITION_IN_WORD_BW_EQ,215.29837036132812,13.456148147583008,19.049718856811523,362.8918151855469
NUM_CONT_WORDS_AFTER_CURRENT_WORD_IN_PHRASE_LTE,227.25650024414062,12.625361124674479,12.428564071655273,154.46920776367188
SYL_POSITION_IN_PHRASE_BW_EQ,504.9847717285156,12.023446945917039,20.57500457763672,423.3307800292969
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE_EQ,236.87530517578125,11.843765258789062,14.432135581970215,208.28652954101562
PHRASE_LEN_IN_NO_WORDS_EQ_R,368.30841064453125,11.509637832641602,11.495945930480957,132.15676879882812
PHRASE_LEN_IN_NO_SYLS_EQ_L,469.1696472167969,11.170705886114211,14.56575870513916,212.16131591796875
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_RR,1692.349609375,10.98928317775974,10.236457824707031,104.78507232666016
SYL_POSITION_IN_PHRASE_FW_LTE,435.268798828125,10.881719970703125,13.297497749328613,176.82345581054688
SYL_POSITION_IN_PHRASE_BW_LTE,430.5083923339844,10.762709808349609,12.83049201965332,164.6215362548828
UTTERANCE_LEN_IN_NO_SYLS_EQ,575.140869140625,10.270372663225446,12.689715385437012,161.0288848876953
NUM_SYLS_FROM_PREV_STRESSED_SYL_LTE,122.79625701904297,10.23302141825358,9.603110313415527,92.21973419189453
NUM_SEG_IN_SYL_FW_LTE,141.96197509765625,10.140141078404017,7.490382671356201,56.1058349609375
NUM_CONT_WORDS_AFTER_CURRENT_WORD_IN_PHRASE_EQ,201.528564453125,10.07642822265625,10.469249725341797,109.60518646240234
PHRASE_LEN_IN_NO_WORDS_EQ_L,281.3365783691406,10.047734941755023,13.082889556884766,171.1619873046875
NUM_WORDS_FROM_PREV_CONT_WORD_LTE,120.09883117675781,10.008235931396484,8.119478225708008,65.9259262084961
NUM_STRESSED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,239.92547607421875,9.996894836425781,7.759511947631836,60.21002197265625
UTTERANCE_LEN_IN_NO_SYLS_LTE,534.3582763671875,9.895523636429399,15.633768081665039,244.4147186279297
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_LL,1572.851318359375,9.830320739746094,12.35600757598877,152.67092895507812
WORD_LEN_IN_NO_SYLS_EQ_R,154.57366943359375,9.66085433959961,9.8292875289917,96.61489868164062
