group name,group sum,group mean,group std per feat,group var
VUV,1807.176513671875,903.5882568359375,0.0,0.0
PHRASE_POSITION,833.9066162109375,29.782379150390625,20.172588348388672,406.933349609375
SYLLABLE_ACCENT_TYPE,1057.0400390625,25.167619977678573,26.56553840637207,705.7278442382812
SYLLABLE_LEN_IN_SEGMENTS,1930.2957763671875,21.447730848524305,20.89691162109375,436.680908203125
SYLLABLE_POSITION,4371.193359375,19.514256068638392,16.26633071899414,264.5935363769531
SYLLABLE_STRESS,242.14805603027344,17.296289716448104,9.52445125579834,90.71516418457031
SYLLABLE_NEIGHBOURHOOD,2623.73779296875,16.818832006209934,17.84035301208496,318.2781982421875
RELATIVE_WORD_POSITION,861.2791748046875,16.5630610539363,29.23115348815918,854.4603881835938
SEG_POS_IN_SYL,1017.0845336914062,16.4045892530872,12.800802230834961,163.8605499267578
SYLLABLE_ACCENTED,223.11663818359375,15.936902727399554,11.664194107055664,136.0534210205078
WORD_LEN_IN_SYLS,1397.1202392578125,15.523558213975694,10.488607406616211,110.01087951660156
UTTERANCE_LEN,2624.3798828125,15.08264300466954,13.052989959716797,170.38055419921875
WORD_SURROUNDINGS,1108.1021728515625,14.580291748046875,10.905309677124023,118.92578125
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE,11148.27734375,14.111743473101265,10.348352432250977,107.0884017944336
QUINTPHONE_SEGMENTAL_FEATURES,11368.07421875,14.034659529320988,10.288557052612305,105.85440063476562
RELATIVE_SYLLABLE_POSITION,2674.4658203125,13.929509480794271,11.807029724121094,139.40594482421875
WORD_POSITION,1343.7479248046875,12.215890225497159,8.002593040466309,64.04148864746094
PHRASE_LEN,5139.63671875,12.12178471403302,9.419913291931152,88.73477172851562
SYLLABLE_NUCLEUS,383.2735900878906,11.272752649643841,5.491143703460693,30.15265655517578
QUINTPHONE_SEGMENT_VC,219.7962188720703,10.989810943603516,6.899689197540283,47.605709075927734
