group name,group sum,group mean,group std per feat,group var
WORD_POSITION_IN_PHRASE_BW_EQ,74667.5625,2488.91875,1652.711669921875,2731456.0
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_R,379005.1875,2429.5204326923076,1550.2606201171875,2403308.0
NUM_SYLS_FROM_NEXT_STRESSED_SYL_LTE,28192.640625,2349.38671875,1750.1864013671875,3063152.25
UTTERANCE_LEN_IN_NO_WORDS_LTE,56011.7109375,2333.8212890625,1491.2294921875,2223765.25
NUM_WORDS_FROM_PREV_CONT_WORD_LTE,27965.8203125,2330.4850260416665,1165.34375,1358026.0
NUM_SYLS_FROM_PREV_STRESSED_SYL_EQ,32592.34765625,2328.024832589286,786.4077758789062,618437.1875
NUM_SYLS_FROM_PREV_STRESSED_SYL_LTE,27811.283203125,2317.60693359375,1517.241455078125,2302021.5
NUM_SEG_IN_SYL_BW_LTE,37040.421875,2315.0263671875,939.7002563476562,883036.5625
PHRASE_LEN_IN_NO_WORDS_LTE_L,59913.921875,2304.381610576923,1306.096923828125,1705889.125
NUM_SYLS_FROM_PREV_ACCENTED_SYL_EQ,82063.625,2279.5451388888887,2070.748046875,4287997.5
PHRASE_LEN_IN_NO_WORDS_EQ_L,63295.7265625,2260.5616629464284,2372.421630859375,5628384.5
QUINTPHONE_SEGMENT_VC_R,8918.0478515625,2229.511962890625,23.10205078125,533.7047729492188
WORD_POSITION_IN_PHRASE_FW_EQ,61523.7109375,2197.275390625,1559.859375,2433161.25
NUM_CONT_WORDS_AFTER_CURRENT_WORD_IN_PHRASE_EQ,43754.08203125,2187.7041015625,1855.0477294921875,3441202.0
NUM_STRESSED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,52020.8671875,2167.5361328125,1258.1671142578125,1582984.375
UTTERANCE_LEN_IN_NO_PHRASES_LTE,12980.91796875,2163.486328125,2035.518798828125,4143336.75
SYL_VOWEL_TYPE,73205.25,2153.095588235294,1048.8087158203125,1099999.625
NUM_SEG_IN_SYL_FW_LTE,30055.96484375,2146.8546316964284,1216.87353515625,1480781.125
SYL_STRESSED_C,12296.3056640625,2049.38427734375,986.65966796875,973497.3125
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,28233.6640625,2016.6902901785713,1398.053955078125,1954555.0
SYL_ACCENTED_L,7927.970703125,1981.99267578125,472.14837646484375,222924.09375
NUM_SYLS_FROM_PREV_ACCENTED_SYL_LTE,66436.203125,1954.0059742647059,1248.9005126953125,1559752.625
WORD_POSITION_IN_PHRASE_FW_LTE,50165.640625,1929.4477163461538,1030.881103515625,1062715.75
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_L,305699.71875,1910.6232421875,1172.2847900390625,1374251.5
UTTERANCE_LEN_IN_NO_WORDS_EQ,49560.99609375,1906.192157451923,1539.013671875,2368563.0
PHRASE_LEN_IN_NO_SYLS_LTE_C,78648.703125,1872.588169642857,1431.4058837890625,2048922.875
NUM_ACCENTED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,22374.380859375,1864.53173828125,1058.674072265625,1120790.75
PHRASE_LEN_IN_NO_WORDS_LTE_R,54993.8671875,1833.12890625,1219.72705078125,1487734.0
SYL_POSITION_IN_WORD_BW_LTE,25350.001953125,1810.7144252232142,868.28759765625,753923.3125
PHRASE_LEN_IN_NO_SYLS_LTE_L,70607.6875,1765.1921875,1282.4503173828125,1644678.75
QUINTPHONE_SEGMENT_VC_LL,7000.08349609375,1750.0208740234375,305.4105224609375,93275.5859375
SYL_LEN_IN_NO_SEG_EQ_C,27580.541015625,1723.7838134765625,614.6057739257812,377740.28125
NUM_SYLS_FROM_NEXT_ACCENTED_SYL_LTE,57182.296875,1681.8322610294117,1038.813232421875,1079132.875
PHRASE_LEN_IN_NO_SYLS_EQ_C,73605.2890625,1672.8474786931818,1117.6453857421875,1249131.25
SYL_LEN_IN_NO_SEG_LTE_C,23080.29296875,1648.5923549107142,850.3326416015625,723065.625
WORD_LEN_IN_NO_SYLS_LTE_C,22930.8203125,1637.915736607143,1228.1058349609375,1508243.875
PHRASE_LEN_IN_NO_SYLS_LTE_R,61875.8828125,1546.8970703125,1305.719482421875,1704903.375
NUM_WORDS_FROM_NEXT_CONT_WORD_LTE,15346.0302734375,1278.8358561197917,485.1269836425781,235348.1875
QUINTPHONE_SEGMENT_VC_L,2318.783203125,579.69580078125,277.4796447753906,76994.953125
