group name,group sum,group mean,group std per feat,group var
VUV,1807.176513671875,903.5882568359375,0.0,0.0
SYL_LEN_IN_NO_SEG_EQ_R,795.0965576171875,49.69353485107422,27.605554580688477,762.066650390625
PHRASE_POSITION_IN_UTTERANCE_BW_LTE_C,270.0811462402344,45.0135243733724,15.949116706848145,254.3743133544922
PHRASE_POSITION_IN_UTTERANCE_BW_EQ_C,303.3267822265625,37.91584777832031,24.880748748779297,619.0516967773438
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,550.7991943359375,34.424949645996094,38.920738220214844,1514.8238525390625
SYL_ACCENT_TYPE_L,450.8218688964844,32.2015620640346,37.31147003173828,1392.145751953125
NUM_WORDS_FROM_NEXT_CONT_WORD_EQ,448.6100158691406,32.04357256208147,52.25444412231445,2730.52685546875
NUM_SYLS_FROM_NEXT_STRESSED_SYL_EQ,438.8396301269531,31.345687866210938,18.13406753540039,328.84442138671875
UTTERANCE_LEN_IN_NO_PHRASES_EQ,231.50047302246094,28.937559127807617,21.286304473876953,453.1067199707031
SYL_STRESSED_R,113.43193817138672,28.35798454284668,9.341108322143555,87.25630187988281
SYL_ACCENTED_R,102.8433837890625,25.710845947265625,17.759437561035156,315.3976135253906
SYL_POSITION_IN_WORD_BW_EQ,406.8262939453125,25.42664337158203,17.707122802734375,313.54217529296875
SYL_ACCENT_TYPE_C,351.65972900390625,25.11855207170759,18.930463790893555,358.36248779296875
SYL_POSITION_IN_PHRASE_FW_EQ,1037.2523193359375,24.696483793712797,21.324947357177734,454.75335693359375
NUM_STRESSED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,597.4515380859375,22.978905310997597,16.111209869384766,259.5710754394531
PHRASE_POSITION_IN_UTTERANCE_FW_LTE_C,136.2589874267578,22.70983123779297,9.088687896728516,82.60424041748047
SYL_POSITION_IN_PHRASE_BW_EQ,922.9334716796875,21.974606468563987,19.711498260498047,388.5431823730469
SYL_POSITION_IN_WORD_FW_LTE,301.7813720703125,21.555812290736608,4.551692962646484,20.717910766601562
NUM_SEG_IN_SYL_BW_EQ,341.8841857910156,21.367761611938477,9.81406307220459,96.31584167480469
SYL_POSITION_IN_WORD_FW_EQ,339.45379638671875,21.215862274169922,12.482315063476562,155.80819702148438
WORD_LEN_IN_NO_SYLS_EQ_C,332.4337463378906,20.777109146118164,13.787510871887207,190.095458984375
SYL_LEN_IN_NO_SEG_LTE_R,285.82476806640625,20.41605486188616,20.467687606811523,418.92620849609375
NUM_SEG_IN_SYL_FW_EQ,323.9105224609375,20.244407653808594,19.946260452270508,397.853271484375
SYL_LEN_IN_NO_SEG_EQ_L,314.9899597167969,19.686872482299805,11.35143756866455,128.85513305664062
NUM_SYLS_FROM_NEXT_ACCENTED_SYL_EQ,694.9019165039062,19.302831013997395,13.5082368850708,182.4724578857422
SYL_LEN_IN_NO_SEG_LTE_L,269.1441955566406,19.224585396902903,8.74521255493164,76.47874450683594
SYL_ACCENT_TYPE_R,254.5584259033203,18.18274470738002,16.383161544799805,268.4079895019531
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_C,2869.39013671875,17.933688354492187,13.058722496032715,170.53024291992188
WORD_LEN_IN_NO_SYLS_LTE_L,249.189208984375,17.799229213169642,13.34839153289795,178.1795654296875
PHRASE_LEN_IN_NO_SYLS_EQ_L,722.3569946289062,17.198976062593005,13.31225872039795,177.2162322998047
UTTERANCE_LEN_IN_NO_SYLS_EQ,956.5584716796875,17.08140127999442,11.839231491088867,140.1674041748047
PHRASE_LEN_IN_NO_WORDS_LTE_C,476.48309326171875,17.01725333077567,7.713607311248779,59.49973678588867
QUINTPHONE_SEGMENT_VC_C,67.76325988769531,16.940814971923828,4.392096519470215,19.290512084960938
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE_EQ,336.1292724609375,16.806463623046874,11.815360069274902,139.6027374267578
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE_LTE,302.2073669433594,16.789298163519966,8.84756851196289,78.27946472167969
WORD_LEN_IN_NO_SYLS_LTE_R,234.45806884765625,16.747004917689733,5.769652366638184,33.28889083862305
PHRASE_LEN_IN_NO_WORDS_EQ_C,489.2273254394531,16.307577514648436,11.39913272857666,129.9402313232422
SYL_STRESSED_L,64.33758544921875,16.084396362304688,1.3078174591064453,1.7103865146636963
NUM_STRESSED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,381.52264404296875,15.896776835123697,10.09935474395752,101.9969711303711
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_LL,2500.462890625,15.62789306640625,11.181857109069824,125.033935546875
PHRASE_POSITION_IN_UTTERANCE_FW_EQ_C,124.23974609375,15.52996826171875,8.467000961303711,71.69010925292969
SYL_POSITION_IN_PHRASE_BW_LTE,618.5551147460938,15.463877868652343,11.679576873779297,136.41250610351562
SYL_POSITION_IN_PHRASE_FW_LTE,611.6685791015625,15.291714477539063,11.704584121704102,136.99728393554688
UTTERANCE_LEN_IN_NO_SYLS_LTE,815.62158203125,15.104103370949074,14.670268058776855,215.21676635742188
WORD_LEN_IN_NO_SYLS_EQ_L,232.98330688476562,14.561456680297852,8.787153244018555,77.21406555175781
PHRASE_LEN_IN_NO_WORDS_EQ_R,458.39898681640625,14.324968338012695,9.855489730834961,97.13067626953125
NUM_STRESSED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,371.59600830078125,14.292154165414663,10.207594871520996,104.19499969482422
