group name,group mean,group std per feat,group sum,group var
VUV,876.2679443359375,0.0,876.2679443359375,0.0
SYLLABLE_ACCENT_TYPE,18.22509765625,28.649309158325195,382.72705078125,820.7828979492188
SYLLABLE_LEN_IN_SEGMENTS,15.718619791666667,18.707334518432617,707.337890625,349.96435546875
SEG_POS_IN_SYL,13.110618345199093,14.652425765991211,406.4291687011719,214.69357299804688
SYLLABLE_POSITION,13.03733389718192,16.930633544921875,1460.181396484375,286.6463623046875
RELATIVE_WORD_POSITION,12.91623276930589,30.16534996032715,335.8220520019531,909.9483642578125
SYLLABLE_ACCENTED,12.814194815499443,13.628329277038574,89.6993637084961,185.7313690185547
WORD_SURROUNDINGS,12.272449694181743,12.181276321411133,466.35308837890625,148.3834991455078
PHRASE_POSITION,11.75408935546875,12.53896427154541,164.5572509765625,157.22561645507812
SYLLABLE_STRESS,11.670928955078125,12.363180160522461,81.69650268554688,152.8482208251953
WORD_LEN_IN_SYLS,11.263812255859374,12.269525527954102,506.8715515136719,150.541259765625
SYLLABLE_NEIGHBOURHOOD,9.836133908002804,17.350271224975586,767.2184448242188,301.0318908691406
WORD_POSITION,9.326976429332387,9.526094436645508,512.9837036132812,90.7464828491211
UTTERANCE_LEN,9.14197057965158,13.675703048706055,795.3514404296875,187.02484130859375
RELATIVE_SYLLABLE_POSITION,8.653929392496744,12.625073432922363,830.7772216796875,159.39247131347656
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE,8.483885482594937,10.37392807006836,3351.134765625,107.61837768554688
QUINTPHONE_SEGMENTAL_FEATURES,8.459641444830247,10.339035987854004,3426.15478515625,106.89566040039062
PHRASE_LEN,8.093076310067806,10.166733741760254,1715.732177734375,103.36247253417969
QUINTPHONE_SEGMENT_VC,7.5019676208496096,8.798161506652832,75.0196762084961,77.40765380859375
SYLLABLE_NUCLEUS,5.655990151798024,6.154495716094971,96.1518325805664,37.87781524658203
