group name,group mean,group std per feat,group sum,group var
VUV,903.5882568359375,0.0,903.5882568359375,0.0
SYL_LEN_IN_NO_SEG_EQ_R,49.69353485107422,27.605554580688477,397.54827880859375,762.066650390625
PHRASE_POSITION_IN_UTTERANCE_BW_LTE_C,45.0135243733724,15.949116706848145,135.0405731201172,254.3743133544922
PHRASE_POSITION_IN_UTTERANCE_BW_EQ_C,37.91584777832031,24.880748748779297,151.66339111328125,619.0516967773438
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,34.424949645996094,38.920738220214844,275.39959716796875,1514.8238525390625
SYL_ACCENT_TYPE_L,32.201564243861604,37.31147003173828,225.41094970703125,1392.145751953125
NUM_WORDS_FROM_NEXT_CONT_WORD_EQ,32.04356820242746,52.25444412231445,224.3049774169922,2730.52685546875
NUM_SYLS_FROM_NEXT_STRESSED_SYL_EQ,31.345690046037948,18.134069442749023,219.41983032226562,328.8444519042969
UTTERANCE_LEN_IN_NO_PHRASES_EQ,28.937559127807617,21.286304473876953,115.75023651123047,453.1067199707031
SYL_STRESSED_R,28.35798454284668,9.341108322143555,56.71596908569336,87.25630187988281
SYL_ACCENTED_R,25.710845947265625,17.759437561035156,51.42169189453125,315.3976135253906
SYL_POSITION_IN_WORD_BW_EQ,25.42664337158203,17.707122802734375,203.41314697265625,313.54217529296875
SYL_ACCENT_TYPE_C,25.11855207170759,18.930463790893555,175.82986450195312,358.3624572753906
SYL_POSITION_IN_PHRASE_FW_EQ,24.69648670014881,21.3249454498291,518.626220703125,454.7532958984375
NUM_STRESSED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,22.978907658503605,16.111209869384766,298.7257995605469,259.57110595703125
PHRASE_POSITION_IN_UTTERANCE_FW_LTE_C,22.70983123779297,9.088687896728516,68.1294937133789,82.60424041748047
SYL_POSITION_IN_PHRASE_BW_EQ,21.974603562127974,19.711498260498047,461.4666748046875,388.5431823730469
SYL_POSITION_IN_WORD_FW_LTE,21.555814470563615,4.551692962646484,150.8907012939453,20.717910766601562
NUM_SEG_IN_SYL_BW_EQ,21.367761611938477,9.81406307220459,170.9420928955078,96.31584167480469
SYL_POSITION_IN_WORD_FW_EQ,21.215862274169922,12.482315063476562,169.72689819335938,155.80819702148438
WORD_LEN_IN_NO_SYLS_EQ_C,20.777109146118164,13.787510871887207,166.2168731689453,190.095458984375
SYL_LEN_IN_NO_SEG_LTE_R,20.41605704171317,20.467687606811523,142.9123992919922,418.92620849609375
NUM_SEG_IN_SYL_FW_EQ,20.244407653808594,19.946260452270508,161.95526123046875,397.853271484375
SYL_LEN_IN_NO_SEG_EQ_L,19.686872482299805,11.35143756866455,157.49497985839844,128.85513305664062
NUM_SYLS_FROM_NEXT_ACCENTED_SYL_EQ,19.302836100260418,13.5082368850708,347.4510498046875,182.4724578857422
SYL_LEN_IN_NO_SEG_LTE_L,19.224585396902903,8.74521255493164,134.5720977783203,76.47874450683594
SYL_ACCENT_TYPE_R,18.18274470738002,16.383161544799805,127.27921295166016,268.4079895019531
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_C,17.933688354492187,13.058722496032715,1434.695068359375,170.53024291992188
WORD_LEN_IN_NO_SYLS_LTE_L,17.799229213169642,13.34839153289795,124.5946044921875,178.1795654296875
PHRASE_LEN_IN_NO_SYLS_EQ_L,17.198973156156995,13.312257766723633,361.1784362792969,177.21621704101562
UTTERANCE_LEN_IN_NO_SYLS_EQ,17.081400190080917,11.839231491088867,478.2792053222656,140.1674041748047
PHRASE_LEN_IN_NO_WORDS_LTE_C,17.01725333077567,7.713607311248779,238.24154663085938,59.49973678588867
QUINTPHONE_SEGMENT_VC_C,16.940814971923828,4.392096519470215,33.881629943847656,19.290512084960938
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE_EQ,16.806463623046874,11.815360069274902,168.06463623046875,139.6027374267578
NUM_CONT_WORDS_BEFORE_CURRENT_WORD_IN_PHRASE_LTE,16.789298163519966,8.847567558288574,151.1036834716797,78.27945709228516
WORD_LEN_IN_NO_SYLS_LTE_R,16.747004917689733,5.769652366638184,117.22903442382812,33.28888702392578
PHRASE_LEN_IN_NO_WORDS_EQ_C,16.307577514648436,11.39913272857666,244.61366271972656,129.9402313232422
SYL_STRESSED_L,16.084396362304688,1.3078174591064453,32.168792724609375,1.7103865146636963
NUM_STRESSED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,15.896776835123697,10.09935474395752,190.76132202148438,101.9969711303711
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_LL,15.62789306640625,11.181857109069824,1250.2314453125,125.033935546875
PHRASE_POSITION_IN_UTTERANCE_FW_EQ_C,15.52996826171875,8.467000961303711,62.119873046875,71.69010925292969
SYL_POSITION_IN_PHRASE_BW_LTE,15.463877868652343,11.679576873779297,309.2775573730469,136.41250610351562
SYL_POSITION_IN_PHRASE_FW_LTE,15.291714477539063,11.704584121704102,305.83428955078125,136.99728393554688
UTTERANCE_LEN_IN_NO_SYLS_LTE,15.104106761791089,14.670269012451172,407.8108825683594,215.21678161621094
WORD_LEN_IN_NO_SYLS_EQ_L,14.561456680297852,8.787153244018555,116.49165344238281,77.21406555175781
PHRASE_LEN_IN_NO_WORDS_EQ_R,14.324968338012695,9.855489730834961,229.19949340820312,97.13066864013672
NUM_STRESSED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_EQ,14.292155339167667,10.207594871520996,185.7980194091797,104.19498443603516
