group name,group mean,group std per feat,group sum,group var
VUV,162148.859375,0.0,162148.859375,0.0
SYLLABLE_ACCENT_TYPE,2154.9709821428573,6593.68017578125,45254.390625,43476620.0
SYLLABLE_LEN_IN_SEGMENTS,1907.997048611111,5329.05126953125,85859.8671875,28398786.0
WORD_SURROUNDINGS,1903.2395148026317,2832.720458984375,72323.1015625,8024305.0
SEG_POS_IN_SYL,1874.979712701613,3430.468505859375,58124.37109375,11768114.0
SYLLABLE_ACCENTED,1851.075892857143,3186.346435546875,12957.53125,10152803.0
RELATIVE_WORD_POSITION,1770.4526742788462,6109.38037109375,46031.76953125,37324528.0
WORD_LEN_IN_SYLS,1337.778125,3222.50439453125,60200.015625,10384535.0
SYLLABLE_POSITION,1253.0392020089287,4612.494140625,140340.390625,21275102.0
WORD_POSITION,1229.6688920454546,2416.850341796875,67631.7890625,5841165.0
SYLLABLE_STRESS,1154.703892299107,3511.33349609375,8082.92724609375,12329463.0
PHRASE_LEN,776.294516509434,2706.699951171875,164574.4375,7326224.5
QUINTPHONE_SEGMENT_VC,766.699609375,2280.63427734375,7666.99609375,5201292.5
RELATIVE_SYLLABLE_POSITION,645.2649739583334,3361.4072265625,61945.4375,11299059.0
UTTERANCE_LEN,611.4469288793103,3671.144287109375,53195.8828125,13477301.0
QUINTPHONE_SEGMENTAL_FEATURES,550.9629629629629,3178.697265625,223140.0,10104116.0
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE,545.5011867088608,3197.972900390625,215472.96875,10227031.0
SYLLABLE_NEIGHBOURHOOD,545.0067608173077,4556.31494140625,42510.52734375,20760004.0
SYLLABLE_NUCLEUS,7.491814108455882,2293.85009765625,127.36083984375,5261748.0
PHRASE_POSITION,-1198.3763950892858,6738.0986328125,-16777.26953125,45401972.0
