group name,group mean,group std per feat,group sum,group var
WORD_POSITION_IN_PHRASE_BW_EQ,2488.91875,1652.7115478515625,37333.78125,2731455.5
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_R,2429.5206330128203,1550.2607421875,189502.609375,2403308.25
NUM_SYLS_FROM_NEXT_STRESSED_SYL_LTE,2349.38671875,1750.1864013671875,14096.3203125,3063152.25
UTTERANCE_LEN_IN_NO_WORDS_LTE,2333.8214518229165,1491.2296142578125,28005.857421875,2223765.75
NUM_WORDS_FROM_PREV_CONT_WORD_LTE,2330.48486328125,1165.3436279296875,13982.9091796875,1358025.875
NUM_SYLS_FROM_PREV_STRESSED_SYL_EQ,2328.024832589286,786.4078369140625,16296.173828125,618437.3125
NUM_SYLS_FROM_PREV_STRESSED_SYL_LTE,2317.60693359375,1517.241455078125,13905.6416015625,2302021.5
NUM_SEG_IN_SYL_BW_LTE,2315.0263671875,939.7002563476562,18520.2109375,883036.5625
PHRASE_LEN_IN_NO_WORDS_LTE_L,2304.381610576923,1306.096923828125,29956.9609375,1705889.25
NUM_SYLS_FROM_PREV_ACCENTED_SYL_EQ,2279.545355902778,2070.748046875,41031.81640625,4287997.0
PHRASE_LEN_IN_NO_WORDS_EQ_L,2260.5616629464284,2372.421630859375,31647.86328125,5628384.0
QUINTPHONE_SEGMENT_VC_R,2229.511962890625,23.10205078125,4459.02392578125,533.7047729492188
WORD_POSITION_IN_PHRASE_FW_EQ,2197.2752511160716,1559.859375,30761.853515625,2433161.25
NUM_CONT_WORDS_AFTER_CURRENT_WORD_IN_PHRASE_EQ,2187.7041015625,1855.0477294921875,21877.041015625,3441202.0
NUM_STRESSED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,2167.5361328125,1258.1669921875,26010.43359375,1582984.125
UTTERANCE_LEN_IN_NO_PHRASES_LTE,2163.486328125,2035.518798828125,6490.458984375,4143336.75
SYL_VOWEL_TYPE,2153.095588235294,1048.80859375,36602.625,1099999.5
NUM_SEG_IN_SYL_FW_LTE,2146.8544921875,1216.87353515625,15027.9814453125,1480781.125
SYL_STRESSED_C,2049.38427734375,986.65966796875,6148.15283203125,973497.3125
NUM_ACCENTED_SYLS_AFTER_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,2016.690150669643,1398.0540771484375,14116.8310546875,1954555.25
SYL_ACCENTED_L,1981.99267578125,472.14837646484375,3963.9853515625,222924.09375
NUM_SYLS_FROM_PREV_ACCENTED_SYL_LTE,1954.0057444852941,1248.9005126953125,33218.09765625,1559752.375
WORD_POSITION_IN_PHRASE_FW_LTE,1929.4478665865386,1030.881103515625,25082.822265625,1062715.75
QUINTPHONE_SEGMENT_ARTICULATORY_TYPE_L,1910.6232421875,1172.2847900390625,152849.859375,1374251.5
UTTERANCE_LEN_IN_NO_WORDS_EQ,1906.192157451923,1539.0135498046875,24780.498046875,2368562.75
PHRASE_LEN_IN_NO_SYLS_LTE_C,1872.588355654762,1431.406005859375,39324.35546875,2048923.0
NUM_ACCENTED_SYLS_BEFORE_CURRENT_SYL_IN_CURRENT_PHRASE_LTE,1864.53173828125,1058.674072265625,11187.1904296875,1120790.75
PHRASE_LEN_IN_NO_WORDS_LTE_R,1833.12890625,1219.7269287109375,27496.93359375,1487733.875
SYL_POSITION_IN_WORD_BW_LTE,1810.714564732143,868.2874755859375,12675.001953125,753923.1875
PHRASE_LEN_IN_NO_SYLS_LTE_L,1765.1923828125,1282.4503173828125,35303.84765625,1644678.875
QUINTPHONE_SEGMENT_VC_LL,1750.0208740234375,305.4105224609375,3500.041748046875,93275.5859375
SYL_LEN_IN_NO_SEG_EQ_C,1723.7838134765625,614.6057739257812,13790.2705078125,377740.28125
NUM_SYLS_FROM_NEXT_ACCENTED_SYL_LTE,1681.8322610294117,1038.813232421875,28591.1484375,1079133.0
PHRASE_LEN_IN_NO_SYLS_EQ_C,1672.84765625,1117.6455078125,36802.6484375,1249131.375
SYL_LEN_IN_NO_SEG_LTE_C,1648.592075892857,850.3326416015625,11540.14453125,723065.625
WORD_LEN_IN_NO_SYLS_LTE_C,1637.9158761160713,1228.105712890625,11465.4111328125,1508243.625
PHRASE_LEN_IN_NO_SYLS_LTE_R,1546.897265625,1305.719482421875,30937.9453125,1704903.25
NUM_WORDS_FROM_NEXT_CONT_WORD_LTE,1278.8359375,485.1269836425781,7673.015625,235348.1875
QUINTPHONE_SEGMENT_VC_L,579.69580078125,277.4796447753906,1159.3916015625,76994.953125
